ZIPCODE,Year,Quarter,NSA,Index_Type
15,2001,2,152.31,Native 3-Digit ZIP index
15,2001,3,158.66,Native 3-Digit ZIP index
15,2001,4,162.34,Native 3-Digit ZIP index
15,2002,1,166.40,Native 3-Digit ZIP index
15,2002,2,173.03,Native 3-Digit ZIP index
15,2002,3,177.98,Native 3-Digit ZIP index
15,2002,4,181.82,Native 3-Digit ZIP index
15,2003,1,185.49,Native 3-Digit ZIP index
15,2003,2,188.59,Native 3-Digit ZIP index
15,2003,3,191.98,Native 3-Digit ZIP index
15,2003,4,199.78,Native 3-Digit ZIP index
15,2004,1,203.11,Native 3-Digit ZIP index
15,2004,2,207.96,Native 3-Digit ZIP index
15,2004,3,217.34,Native 3-Digit ZIP index
15,2004,4,222.33,Native 3-Digit ZIP index
15,2005,1,226.12,Native 3-Digit ZIP index
15,2005,2,231.64,Native 3-Digit ZIP index
15,2005,3,235.94,Native 3-Digit ZIP index
15,2005,4,237.46,Native 3-Digit ZIP index
15,2006,1,237.89,Native 3-Digit ZIP index
15,2006,2,236.48,Native 3-Digit ZIP index
15,2006,3,233.74,Native 3-Digit ZIP index
15,2006,4,234.93,Native 3-Digit ZIP index
15,2007,1,231.84,Native 3-Digit ZIP index
15,2007,2,229.41,Native 3-Digit ZIP index
15,2007,3,224.03,Native 3-Digit ZIP index
15,2007,4,224.19,Native 3-Digit ZIP index
15,2008,1,222.84,Native 3-Digit ZIP index
15,2008,2,215.73,Native 3-Digit ZIP index
15,2008,3,207.73,Native 3-Digit ZIP index
15,2008,4,207.26,Native 3-Digit ZIP index
15,2009,1,208.57,Native 3-Digit ZIP index
15,2009,2,201.55,Native 3-Digit ZIP index
15,2009,3,198.97,Native 3-Digit ZIP index
15,2009,4,199.45,Native 3-Digit ZIP index
15,2010,1,198.47,Native 3-Digit ZIP index
15,2010,2,196.42,Native 3-Digit ZIP index
15,2010,3,197.62,Native 3-Digit ZIP index
15,2010,4,197.18,Native 3-Digit ZIP index
15,2011,1,193.81,Native 3-Digit ZIP index
15,2011,2,190.77,Native 3-Digit ZIP index
15,2011,3,191.78,Native 3-Digit ZIP index
15,2011,4,191.48,Native 3-Digit ZIP index
15,2012,1,189.46,Native 3-Digit ZIP index
15,2012,2,188.85,Native 3-Digit ZIP index
15,2012,3,189.67,Native 3-Digit ZIP index
15,2012,4,190.65,Native 3-Digit ZIP index
15,2013,1,190.67,Native 3-Digit ZIP index
15,2013,2,190.07,Native 3-Digit ZIP index
15,2013,3,191.77,Native 3-Digit ZIP index
15,2013,4,193.41,Native 3-Digit ZIP index
15,2014,1,194.22,Native 3-Digit ZIP index
15,2014,2,196.67,Native 3-Digit ZIP index
15,2014,3,198.59,Native 3-Digit ZIP index
15,2014,4,199.86,Native 3-Digit ZIP index
15,2015,1,201.21,Native 3-Digit ZIP index
15,2015,2,204.16,Native 3-Digit ZIP index
15,2015,3,206.84,Native 3-Digit ZIP index
15,2015,4,207.10,Native 3-Digit ZIP index
15,2016,1,207.91,Native 3-Digit ZIP index
15,2016,2,210.54,Native 3-Digit ZIP index
15,2016,3,213.78,Native 3-Digit ZIP index
15,2016,4,215.92,Native 3-Digit ZIP index
15,2017,1,216.59,Native 3-Digit ZIP index
15,2017,2,221.55,Native 3-Digit ZIP index
15,2017,3,225.76,Native 3-Digit ZIP index
15,2017,4,227.23,Native 3-Digit ZIP index
15,2018,1,230.44,Native 3-Digit ZIP index
15,2018,2,234.20,Native 3-Digit ZIP index
15,2018,3,236.23,Native 3-Digit ZIP index
15,2018,4,236.09,Native 3-Digit ZIP index
15,2019,1,239.26,Native 3-Digit ZIP index
15,2019,2,242.13,Native 3-Digit ZIP index
15,2019,3,245.04,Native 3-Digit ZIP index
15,2019,4,247.78,Native 3-Digit ZIP index
15,2020,1,249.29,Native 3-Digit ZIP index
15,2020,2,253.15,Native 3-Digit ZIP index
15,2020,3,257.68,Native 3-Digit ZIP index
15,2020,4,263.88,Native 3-Digit ZIP index
15,2021,1,271.37,Native 3-Digit ZIP index
15,2021,2,285.70,Native 3-Digit ZIP index
15,2021,3,301.09,Native 3-Digit ZIP index
15,2021,4,308.34,Native 3-Digit ZIP index
16,1995,1,100.00,Native 3-Digit ZIP index
16,1995,2,103.11,Native 3-Digit ZIP index
16,1995,3,105.08,Native 3-Digit ZIP index
16,1995,4,106.05,Native 3-Digit ZIP index
16,1996,1,107.91,Native 3-Digit ZIP index
16,1996,2,108.28,Native 3-Digit ZIP index
16,1996,3,106.86,Native 3-Digit ZIP index
16,1996,4,107.84,Native 3-Digit ZIP index
16,1997,1,106.88,Native 3-Digit ZIP index
16,1997,2,110.43,Native 3-Digit ZIP index
16,1997,3,109.75,Native 3-Digit ZIP index
16,1997,4,112.86,Native 3-Digit ZIP index
16,1998,1,116.42,Native 3-Digit ZIP index
16,1998,2,115.23,Native 3-Digit ZIP index
16,1998,3,118.43,Native 3-Digit ZIP index
16,1998,4,120.10,Native 3-Digit ZIP index
16,1999,1,120.86,Native 3-Digit ZIP index
16,1999,2,122.61,Native 3-Digit ZIP index
16,1999,3,127.44,Native 3-Digit ZIP index
16,1999,4,128.70,Native 3-Digit ZIP index
16,2000,1,135.06,Native 3-Digit ZIP index
16,2000,2,136.65,Native 3-Digit ZIP index
16,2000,3,142.70,Native 3-Digit ZIP index
16,2000,4,146.65,Native 3-Digit ZIP index
16,2001,1,150.22,Native 3-Digit ZIP index
16,2001,2,155.97,Native 3-Digit ZIP index
16,2001,3,161.70,Native 3-Digit ZIP index
16,2001,4,167.04,Native 3-Digit ZIP index
16,2002,1,172.41,Native 3-Digit ZIP index
16,2002,2,180.23,Native 3-Digit ZIP index
16,2002,3,186.51,Native 3-Digit ZIP index
16,2002,4,193.07,Native 3-Digit ZIP index
16,2003,1,196.45,Native 3-Digit ZIP index
16,2003,2,202.25,Native 3-Digit ZIP index
16,2003,3,207.52,Native 3-Digit ZIP index
16,2003,4,216.68,Native 3-Digit ZIP index
16,2004,1,220.99,Native 3-Digit ZIP index
16,2004,2,227.45,Native 3-Digit ZIP index
16,2004,3,237.64,Native 3-Digit ZIP index
16,2004,4,241.46,Native 3-Digit ZIP index
16,2005,1,247.73,Native 3-Digit ZIP index
16,2005,2,253.63,Native 3-Digit ZIP index
16,2005,3,258.15,Native 3-Digit ZIP index
16,2005,4,260.79,Native 3-Digit ZIP index
16,2006,1,263.32,Native 3-Digit ZIP index
16,2006,2,257.78,Native 3-Digit ZIP index
16,2006,3,253.43,Native 3-Digit ZIP index
16,2006,4,255.35,Native 3-Digit ZIP index
16,2007,1,251.63,Native 3-Digit ZIP index
16,2007,2,251.00,Native 3-Digit ZIP index
16,2007,3,242.76,Native 3-Digit ZIP index
16,2007,4,239.40,Native 3-Digit ZIP index
16,2008,1,236.53,Native 3-Digit ZIP index
16,2008,2,225.55,Native 3-Digit ZIP index
16,2008,3,220.01,Native 3-Digit ZIP index
16,2008,4,220.90,Native 3-Digit ZIP index
16,2009,1,219.18,Native 3-Digit ZIP index
16,2009,2,208.87,Native 3-Digit ZIP index
16,2009,3,204.47,Native 3-Digit ZIP index
16,2009,4,206.81,Native 3-Digit ZIP index
16,2010,1,205.86,Native 3-Digit ZIP index
16,2010,2,204.22,Native 3-Digit ZIP index
16,2010,3,205.19,Native 3-Digit ZIP index
16,2010,4,202.57,Native 3-Digit ZIP index
16,2011,1,194.71,Native 3-Digit ZIP index
16,2011,2,192.57,Native 3-Digit ZIP index
16,2011,3,191.96,Native 3-Digit ZIP index
16,2011,4,191.17,Native 3-Digit ZIP index
16,2012,1,189.30,Native 3-Digit ZIP index
16,2012,2,186.58,Native 3-Digit ZIP index
16,2012,3,188.22,Native 3-Digit ZIP index
16,2012,4,189.18,Native 3-Digit ZIP index
16,2013,1,190.43,Native 3-Digit ZIP index
16,2013,2,190.79,Native 3-Digit ZIP index
16,2013,3,194.44,Native 3-Digit ZIP index
16,2013,4,192.41,Native 3-Digit ZIP index
16,2014,1,192.96,Native 3-Digit ZIP index
16,2014,2,196.81,Native 3-Digit ZIP index
16,2014,3,197.82,Native 3-Digit ZIP index
16,2014,4,199.00,Native 3-Digit ZIP index
16,2015,1,202.92,Native 3-Digit ZIP index
16,2015,2,202.61,Native 3-Digit ZIP index
16,2015,3,205.36,Native 3-Digit ZIP index
16,2015,4,208.63,Native 3-Digit ZIP index
16,2016,1,210.01,Native 3-Digit ZIP index
16,2016,2,215.75,Native 3-Digit ZIP index
16,2016,3,216.31,Native 3-Digit ZIP index
16,2016,4,215.86,Native 3-Digit ZIP index
16,2017,1,221.86,Native 3-Digit ZIP index
16,2017,2,226.25,Native 3-Digit ZIP index
16,2017,3,231.69,Native 3-Digit ZIP index
16,2017,4,230.68,Native 3-Digit ZIP index
16,2018,1,239.18,Native 3-Digit ZIP index
16,2018,2,243.85,Native 3-Digit ZIP index
16,2018,3,250.26,Native 3-Digit ZIP index
16,2018,4,248.33,Native 3-Digit ZIP index
16,2019,1,252.84,Native 3-Digit ZIP index
16,2019,2,258.56,Native 3-Digit ZIP index
16,2019,3,263.37,Native 3-Digit ZIP index
16,2019,4,268.12,Native 3-Digit ZIP index
16,2020,1,269.55,Native 3-Digit ZIP index
16,2020,2,273.94,Native 3-Digit ZIP index
16,2020,3,283.21,Native 3-Digit ZIP index
16,2020,4,291.75,Native 3-Digit ZIP index
16,2021,1,303.06,Native 3-Digit ZIP index
16,2021,2,317.79,Native 3-Digit ZIP index
16,2021,3,340.76,Native 3-Digit ZIP index
16,2021,4,344.69,Native 3-Digit ZIP index
17,1995,1,100.00,Native 3-Digit ZIP index
17,1995,2,101.66,Native 3-Digit ZIP index
17,1995,3,102.82,Native 3-Digit ZIP index
17,1995,4,103.22,Native 3-Digit ZIP index
17,1996,1,104.47,Native 3-Digit ZIP index
17,1996,2,105.06,Native 3-Digit ZIP index
17,1996,3,105.01,Native 3-Digit ZIP index
17,1996,4,107.12,Native 3-Digit ZIP index
17,1997,1,108.11,Native 3-Digit ZIP index
17,1997,2,110.27,Native 3-Digit ZIP index
17,1997,3,111.69,Native 3-Digit ZIP index
17,1997,4,113.30,Native 3-Digit ZIP index
17,1998,1,114.71,Native 3-Digit ZIP index
17,1998,2,117.26,Native 3-Digit ZIP index
17,1998,3,119.78,Native 3-Digit ZIP index
17,1998,4,121.08,Native 3-Digit ZIP index
17,1999,1,124.07,Native 3-Digit ZIP index
17,1999,2,129.32,Native 3-Digit ZIP index
17,1999,3,134.44,Native 3-Digit ZIP index
17,1999,4,138.10,Native 3-Digit ZIP index
17,2000,1,144.15,Native 3-Digit ZIP index
17,2000,2,149.05,Native 3-Digit ZIP index
17,2000,3,154.32,Native 3-Digit ZIP index
17,2000,4,157.61,Native 3-Digit ZIP index
17,2001,1,161.13,Native 3-Digit ZIP index
17,2001,2,166.59,Native 3-Digit ZIP index
17,2001,3,171.47,Native 3-Digit ZIP index
17,2001,4,173.74,Native 3-Digit ZIP index
17,2002,1,176.99,Native 3-Digit ZIP index
17,2002,2,182.92,Native 3-Digit ZIP index
17,2002,3,186.82,Native 3-Digit ZIP index
17,2002,4,189.88,Native 3-Digit ZIP index
17,2003,1,192.14,Native 3-Digit ZIP index
17,2003,2,194.24,Native 3-Digit ZIP index
17,2003,3,196.47,Native 3-Digit ZIP index
17,2003,4,202.99,Native 3-Digit ZIP index
17,2004,1,205.67,Native 3-Digit ZIP index
17,2004,2,209.18,Native 3-Digit ZIP index
17,2004,3,220.14,Native 3-Digit ZIP index
17,2004,4,221.71,Native 3-Digit ZIP index
17,2005,1,227.04,Native 3-Digit ZIP index
17,2005,2,232.74,Native 3-Digit ZIP index
17,2005,3,236.51,Native 3-Digit ZIP index
17,2005,4,235.04,Native 3-Digit ZIP index
17,2006,1,233.24,Native 3-Digit ZIP index
17,2006,2,231.07,Native 3-Digit ZIP index
17,2006,3,229.21,Native 3-Digit ZIP index
17,2006,4,229.43,Native 3-Digit ZIP index
17,2007,1,227.45,Native 3-Digit ZIP index
17,2007,2,224.04,Native 3-Digit ZIP index
17,2007,3,221.27,Native 3-Digit ZIP index
17,2007,4,221.59,Native 3-Digit ZIP index
17,2008,1,219.58,Native 3-Digit ZIP index
17,2008,2,213.70,Native 3-Digit ZIP index
17,2008,3,210.62,Native 3-Digit ZIP index
17,2008,4,210.04,Native 3-Digit ZIP index
17,2009,1,209.63,Native 3-Digit ZIP index
17,2009,2,205.45,Native 3-Digit ZIP index
17,2009,3,202.97,Native 3-Digit ZIP index
17,2009,4,203.69,Native 3-Digit ZIP index
17,2010,1,202.35,Native 3-Digit ZIP index
17,2010,2,202.21,Native 3-Digit ZIP index
17,2010,3,203.68,Native 3-Digit ZIP index
17,2010,4,203.38,Native 3-Digit ZIP index
17,2011,1,201.16,Native 3-Digit ZIP index
17,2011,2,199.87,Native 3-Digit ZIP index
17,2011,3,200.74,Native 3-Digit ZIP index
17,2011,4,201.01,Native 3-Digit ZIP index
17,2012,1,199.53,Native 3-Digit ZIP index
17,2012,2,199.83,Native 3-Digit ZIP index
17,2012,3,200.74,Native 3-Digit ZIP index
17,2012,4,201.81,Native 3-Digit ZIP index
17,2013,1,202.31,Native 3-Digit ZIP index
17,2013,2,205.20,Native 3-Digit ZIP index
17,2013,3,210.04,Native 3-Digit ZIP index
17,2013,4,210.24,Native 3-Digit ZIP index
17,2014,1,211.87,Native 3-Digit ZIP index
17,2014,2,217.78,Native 3-Digit ZIP index
17,2014,3,218.78,Native 3-Digit ZIP index
17,2014,4,220.12,Native 3-Digit ZIP index
17,2015,1,221.54,Native 3-Digit ZIP index
17,2015,2,224.29,Native 3-Digit ZIP index
17,2015,3,227.34,Native 3-Digit ZIP index
17,2015,4,228.02,Native 3-Digit ZIP index
17,2016,1,230.12,Native 3-Digit ZIP index
17,2016,2,233.03,Native 3-Digit ZIP index
17,2016,3,235.86,Native 3-Digit ZIP index
17,2016,4,238.52,Native 3-Digit ZIP index
17,2017,1,240.19,Native 3-Digit ZIP index
17,2017,2,246.95,Native 3-Digit ZIP index
17,2017,3,248.58,Native 3-Digit ZIP index
17,2017,4,250.93,Native 3-Digit ZIP index
17,2018,1,252.05,Native 3-Digit ZIP index
17,2018,2,257.58,Native 3-Digit ZIP index
17,2018,3,261.63,Native 3-Digit ZIP index
17,2018,4,259.42,Native 3-Digit ZIP index
17,2019,1,262.60,Native 3-Digit ZIP index
17,2019,2,265.84,Native 3-Digit ZIP index
17,2019,3,268.45,Native 3-Digit ZIP index
17,2019,4,269.21,Native 3-Digit ZIP index
17,2020,1,272.72,Native 3-Digit ZIP index
17,2020,2,274.49,Native 3-Digit ZIP index
17,2020,3,278.20,Native 3-Digit ZIP index
17,2020,4,282.96,Native 3-Digit ZIP index
17,2021,1,287.28,Native 3-Digit ZIP index
17,2021,2,303.20,Native 3-Digit ZIP index
17,2021,3,317.55,Native 3-Digit ZIP index
17,2021,4,325.58,Native 3-Digit ZIP index
18,1995,1,100.00,Native 3-Digit ZIP index
18,1995,2,101.70,Native 3-Digit ZIP index
18,1995,3,103.07,Native 3-Digit ZIP index
18,1995,4,104.19,Native 3-Digit ZIP index
18,1996,1,105.10,Native 3-Digit ZIP index
18,1996,2,105.74,Native 3-Digit ZIP index
18,1996,3,107.04,Native 3-Digit ZIP index
18,1996,4,108.29,Native 3-Digit ZIP index
18,1997,1,109.11,Native 3-Digit ZIP index
18,1997,2,111.23,Native 3-Digit ZIP index
18,1997,3,113.05,Native 3-Digit ZIP index
18,1997,4,114.56,Native 3-Digit ZIP index
18,1998,1,116.47,Native 3-Digit ZIP index
18,1998,2,119.60,Native 3-Digit ZIP index
18,1998,3,122.92,Native 3-Digit ZIP index
18,1998,4,124.58,Native 3-Digit ZIP index
18,1999,1,127.41,Native 3-Digit ZIP index
18,1999,2,132.18,Native 3-Digit ZIP index
18,1999,3,137.62,Native 3-Digit ZIP index
18,1999,4,140.83,Native 3-Digit ZIP index
18,2000,1,147.80,Native 3-Digit ZIP index
18,2000,2,151.46,Native 3-Digit ZIP index
18,2000,3,157.72,Native 3-Digit ZIP index
18,2000,4,161.54,Native 3-Digit ZIP index
18,2001,1,165.92,Native 3-Digit ZIP index
18,2001,2,170.99,Native 3-Digit ZIP index
18,2001,3,176.92,Native 3-Digit ZIP index
18,2001,4,179.97,Native 3-Digit ZIP index
18,2002,1,185.02,Native 3-Digit ZIP index
18,2002,2,191.37,Native 3-Digit ZIP index
18,2002,3,196.30,Native 3-Digit ZIP index
18,2002,4,200.01,Native 3-Digit ZIP index
18,2003,1,203.37,Native 3-Digit ZIP index
18,2003,2,206.21,Native 3-Digit ZIP index
18,2003,3,209.79,Native 3-Digit ZIP index
18,2003,4,217.23,Native 3-Digit ZIP index
18,2004,1,220.31,Native 3-Digit ZIP index
18,2004,2,224.84,Native 3-Digit ZIP index
18,2004,3,235.13,Native 3-Digit ZIP index
18,2004,4,237.78,Native 3-Digit ZIP index
18,2005,1,242.64,Native 3-Digit ZIP index
18,2005,2,248.33,Native 3-Digit ZIP index
18,2005,3,252.35,Native 3-Digit ZIP index
18,2005,4,252.90,Native 3-Digit ZIP index
18,2006,1,252.39,Native 3-Digit ZIP index
18,2006,2,248.36,Native 3-Digit ZIP index
18,2006,3,246.31,Native 3-Digit ZIP index
18,2006,4,247.11,Native 3-Digit ZIP index
18,2007,1,244.63,Native 3-Digit ZIP index
18,2007,2,240.41,Native 3-Digit ZIP index
18,2007,3,236.53,Native 3-Digit ZIP index
18,2007,4,236.08,Native 3-Digit ZIP index
18,2008,1,235.69,Native 3-Digit ZIP index
18,2008,2,228.77,Native 3-Digit ZIP index
18,2008,3,222.63,Native 3-Digit ZIP index
18,2008,4,222.72,Native 3-Digit ZIP index
18,2009,1,223.06,Native 3-Digit ZIP index
18,2009,2,218.55,Native 3-Digit ZIP index
18,2009,3,215.48,Native 3-Digit ZIP index
18,2009,4,216.24,Native 3-Digit ZIP index
18,2010,1,216.03,Native 3-Digit ZIP index
18,2010,2,215.34,Native 3-Digit ZIP index
18,2010,3,216.54,Native 3-Digit ZIP index
18,2010,4,216.72,Native 3-Digit ZIP index
18,2011,1,214.51,Native 3-Digit ZIP index
18,2011,2,211.97,Native 3-Digit ZIP index
18,2011,3,212.69,Native 3-Digit ZIP index
18,2011,4,213.49,Native 3-Digit ZIP index
18,2012,1,211.71,Native 3-Digit ZIP index
18,2012,2,211.42,Native 3-Digit ZIP index
18,2012,3,213.32,Native 3-Digit ZIP index
18,2012,4,214.30,Native 3-Digit ZIP index
18,2013,1,214.92,Native 3-Digit ZIP index
18,2013,2,217.03,Native 3-Digit ZIP index
18,2013,3,222.21,Native 3-Digit ZIP index
18,2013,4,223.27,Native 3-Digit ZIP index
18,2014,1,225.45,Native 3-Digit ZIP index
18,2014,2,229.39,Native 3-Digit ZIP index
18,2014,3,233.31,Native 3-Digit ZIP index
18,2014,4,234.27,Native 3-Digit ZIP index
18,2015,1,236.60,Native 3-Digit ZIP index
18,2015,2,239.64,Native 3-Digit ZIP index
18,2015,3,244.23,Native 3-Digit ZIP index
18,2015,4,245.31,Native 3-Digit ZIP index
18,2016,1,248.82,Native 3-Digit ZIP index
18,2016,2,251.78,Native 3-Digit ZIP index
18,2016,3,255.62,Native 3-Digit ZIP index
18,2016,4,258.13,Native 3-Digit ZIP index
18,2017,1,262.41,Native 3-Digit ZIP index
18,2017,2,268.30,Native 3-Digit ZIP index
18,2017,3,273.54,Native 3-Digit ZIP index
18,2017,4,276.10,Native 3-Digit ZIP index
18,2018,1,276.50,Native 3-Digit ZIP index
18,2018,2,282.87,Native 3-Digit ZIP index
18,2018,3,286.63,Native 3-Digit ZIP index
18,2018,4,287.83,Native 3-Digit ZIP index
18,2019,1,289.94,Native 3-Digit ZIP index
18,2019,2,294.56,Native 3-Digit ZIP index
18,2019,3,298.43,Native 3-Digit ZIP index
18,2019,4,300.65,Native 3-Digit ZIP index
18,2020,1,304.47,Native 3-Digit ZIP index
18,2020,2,306.94,Native 3-Digit ZIP index
18,2020,3,312.63,Native 3-Digit ZIP index
18,2020,4,317.97,Native 3-Digit ZIP index
18,2021,1,324.02,Native 3-Digit ZIP index
18,2021,2,343.31,Native 3-Digit ZIP index
18,2021,3,360.05,Native 3-Digit ZIP index
18,2021,4,368.33,Native 3-Digit ZIP index
19,1995,1,100.00,Native 3-Digit ZIP index
19,1995,2,101.48,Native 3-Digit ZIP index
19,1995,3,103.86,Native 3-Digit ZIP index
19,1995,4,104.09,Native 3-Digit ZIP index
19,1996,1,106.12,Native 3-Digit ZIP index
19,1996,2,106.51,Native 3-Digit ZIP index
19,1996,3,107.21,Native 3-Digit ZIP index
19,1996,4,109.14,Native 3-Digit ZIP index
19,1997,1,110.63,Native 3-Digit ZIP index
19,1997,2,111.69,Native 3-Digit ZIP index
19,1997,3,113.57,Native 3-Digit ZIP index
19,1997,4,115.91,Native 3-Digit ZIP index
19,1998,1,117.21,Native 3-Digit ZIP index
19,1998,2,119.77,Native 3-Digit ZIP index
19,1998,3,123.27,Native 3-Digit ZIP index
19,1998,4,125.21,Native 3-Digit ZIP index
19,1999,1,127.97,Native 3-Digit ZIP index
19,1999,2,132.66,Native 3-Digit ZIP index
19,1999,3,138.91,Native 3-Digit ZIP index
19,1999,4,142.89,Native 3-Digit ZIP index
19,2000,1,148.21,Native 3-Digit ZIP index
19,2000,2,153.89,Native 3-Digit ZIP index
19,2000,3,159.65,Native 3-Digit ZIP index
19,2000,4,163.87,Native 3-Digit ZIP index
19,2001,1,168.09,Native 3-Digit ZIP index
19,2001,2,172.98,Native 3-Digit ZIP index
19,2001,3,178.57,Native 3-Digit ZIP index
19,2001,4,181.88,Native 3-Digit ZIP index
19,2002,1,187.07,Native 3-Digit ZIP index
19,2002,2,194.21,Native 3-Digit ZIP index
19,2002,3,198.88,Native 3-Digit ZIP index
19,2002,4,203.34,Native 3-Digit ZIP index
19,2003,1,206.74,Native 3-Digit ZIP index
19,2003,2,210.00,Native 3-Digit ZIP index
19,2003,3,213.71,Native 3-Digit ZIP index
19,2003,4,221.43,Native 3-Digit ZIP index
19,2004,1,224.82,Native 3-Digit ZIP index
19,2004,2,229.34,Native 3-Digit ZIP index
19,2004,3,239.21,Native 3-Digit ZIP index
19,2004,4,242.01,Native 3-Digit ZIP index
19,2005,1,248.04,Native 3-Digit ZIP index
19,2005,2,252.01,Native 3-Digit ZIP index
19,2005,3,255.23,Native 3-Digit ZIP index
19,2005,4,255.10,Native 3-Digit ZIP index
19,2006,1,255.47,Native 3-Digit ZIP index
19,2006,2,251.55,Native 3-Digit ZIP index
19,2006,3,251.72,Native 3-Digit ZIP index
19,2006,4,250.77,Native 3-Digit ZIP index
19,2007,1,249.90,Native 3-Digit ZIP index
19,2007,2,244.05,Native 3-Digit ZIP index
19,2007,3,239.61,Native 3-Digit ZIP index
19,2007,4,239.85,Native 3-Digit ZIP index
19,2008,1,239.77,Native 3-Digit ZIP index
19,2008,2,232.41,Native 3-Digit ZIP index
19,2008,3,225.45,Native 3-Digit ZIP index
19,2008,4,225.75,Native 3-Digit ZIP index
19,2009,1,225.69,Native 3-Digit ZIP index
19,2009,2,220.51,Native 3-Digit ZIP index
19,2009,3,216.39,Native 3-Digit ZIP index
19,2009,4,216.80,Native 3-Digit ZIP index
19,2010,1,215.26,Native 3-Digit ZIP index
19,2010,2,214.29,Native 3-Digit ZIP index
19,2010,3,215.57,Native 3-Digit ZIP index
19,2010,4,216.27,Native 3-Digit ZIP index
19,2011,1,213.04,Native 3-Digit ZIP index
19,2011,2,210.10,Native 3-Digit ZIP index
19,2011,3,211.91,Native 3-Digit ZIP index
19,2011,4,212.67,Native 3-Digit ZIP index
19,2012,1,211.35,Native 3-Digit ZIP index
19,2012,2,210.17,Native 3-Digit ZIP index
19,2012,3,211.84,Native 3-Digit ZIP index
19,2012,4,213.14,Native 3-Digit ZIP index
19,2013,1,214.44,Native 3-Digit ZIP index
19,2013,2,217.50,Native 3-Digit ZIP index
19,2013,3,220.65,Native 3-Digit ZIP index
19,2013,4,220.99,Native 3-Digit ZIP index
19,2014,1,224.04,Native 3-Digit ZIP index
19,2014,2,228.09,Native 3-Digit ZIP index
19,2014,3,231.43,Native 3-Digit ZIP index
19,2014,4,232.63,Native 3-Digit ZIP index
19,2015,1,235.48,Native 3-Digit ZIP index
19,2015,2,238.03,Native 3-Digit ZIP index
19,2015,3,242.89,Native 3-Digit ZIP index
19,2015,4,245.13,Native 3-Digit ZIP index
19,2016,1,248.17,Native 3-Digit ZIP index
19,2016,2,250.97,Native 3-Digit ZIP index
19,2016,3,257.05,Native 3-Digit ZIP index
19,2016,4,259.13,Native 3-Digit ZIP index
19,2017,1,262.25,Native 3-Digit ZIP index
19,2017,2,269.57,Native 3-Digit ZIP index
19,2017,3,274.46,Native 3-Digit ZIP index
19,2017,4,277.36,Native 3-Digit ZIP index
19,2018,1,279.08,Native 3-Digit ZIP index
19,2018,2,287.32,Native 3-Digit ZIP index
19,2018,3,289.91,Native 3-Digit ZIP index
19,2018,4,291.35,Native 3-Digit ZIP index
19,2019,1,294.95,Native 3-Digit ZIP index
19,2019,2,299.52,Native 3-Digit ZIP index
19,2019,3,302.52,Native 3-Digit ZIP index
